city;lat;lng;country;iso2;iso3
Alva;36.7892;-98.6648;United States;NA;USA
Clinton;35.5058;-98.9723;United States;NA;USA
Collinsville;36.3723;-95.8601;United States;NA;USA
Poteau;35.0431;-94.6356;United States;NA;USA
Henryetta;35.4421;-95.9848;United States;NA;USA
Glenpool;35.9484;-96.0052;United States;NA;USA
Pauls Valley;34.7236;-97.2291;United States;NA;USA
Lawton;34.6171;-98.4204;United States;NA;USA
Oklahoma City;35.4676;-97.5136;United States;NA;USA
Ardmore;34.1945;-97.1252;United States;NA;USA
Claremore;36.3144;-95.61;United States;NA;USA
Yukon;35.5201;-97.7639;United States;NA;USA
Bixby;35.9454;-95.8774;United States;NA;USA
Tulsa;36.1284;-95.9042;United States;NA;USA
Noble;35.1385;-97.371;United States;NA;USA
Muskogee;35.743;-95.3566;United States;NA;USA
Moore;35.3294;-97.4758;United States;NA;USA
Chickasha;35.041;-97.9472;United States;NA;USA
Lone Grove;34.1809;-97.2559;United States;NA;USA
Seminole;35.2346;-96.65;United States;NA;USA
Catoosa;36.1832;-95.7662;United States;NA;USA
Ponca City;36.7236;-97.0679;United States;NA;USA
Del City;35.4483;-97.4408;United States;NA;USA
Bethany;35.5072;-97.6417;United States;NA;USA
Choctaw;35.48;-97.2666;United States;NA;USA
Elk City;35.3849;-99.4333;United States;NA;USA
Jenks;35.9981;-95.9737;United States;NA;USA
Miami;36.8877;-94.8718;United States;NA;USA
The Village;35.5706;-97.5566;United States;NA;USA
El Reno;35.543;-97.966;United States;NA;USA
Tecumseh;35.2639;-96.9338;United States;NA;USA
Muldrow;35.404;-94.5969;United States;NA;USA
Newcastle;35.2404;-97.5998;United States;NA;USA
Coweta;35.9678;-95.6538;United States;NA;USA
Okmulgee;35.6137;-96.0068;United States;NA;USA
Enid;36.4061;-97.8701;United States;NA;USA
Guymon;36.6901;-101.4778;United States;NA;USA
Piedmont;35.6784;-97.7528;United States;NA;USA
Tuttle;35.3071;-97.756;United States;NA;USA
Altus;34.6566;-99.3051;United States;NA;USA
Anadarko;35.0652;-98.2441;United States;NA;USA
Ada;34.7682;-96.6689;United States;NA;USA
Norman;35.2335;-97.3471;United States;NA;USA
Weatherford;35.5385;-98.6872;United States;NA;USA
Holdenville;35.0836;-96.4004;United States;NA;USA
Woodward;36.4246;-99.4059;United States;NA;USA
Cushing;35.9797;-96.7602;United States;NA;USA
Vinita;36.6364;-95.1768;United States;NA;USA
Bartlesville;36.7356;-95.9451;United States;NA;USA
Scottsdale;33.6872;-111.865;United States;NA;USA
Flagstaff;35.1872;-111.6195;United States;NA;USA
Nogales;31.3624;-110.9336;United States;NA;USA
Tolleson;33.4484;-112.2561;United States;NA;USA
Oro Valley;32.4223;-110.9767;United States;NA;USA
El Mirage;33.5905;-112.3271;United States;NA;USA
Guadalupe;33.3664;-111.9633;United States;NA;USA
Queen Creek;33.2368;-111.6393;United States;NA;USA
Buckeye;33.4318;-112.643;United States;NA;USA
Safford;32.8318;-109.7005;United States;NA;USA
Show Low;34.2671;-110.0384;United States;NA;USA
Coolidge;32.9398;-111.526;United States;NA;USA
Eloy;32.747;-111.5991;United States;NA;USA
Marana;32.4355;-111.1558;United States;NA;USA
Maricopa;33.0404;-112.0005;United States;NA;USA
Sedona;34.8574;-111.7951;United States;NA;USA
Avondale;33.3858;-112.3236;United States;NA;USA
Tucson;32.1546;-110.8782;United States;NA;USA
Gilbert;33.3103;-111.7463;United States;NA;USA
Prescott Valley;34.5982;-112.3178;United States;NA;USA
Mesa;33.4017;-111.7181;United States;NA;USA
Cave Creek;33.8513;-111.9801;United States;NA;USA
Douglas;31.3602;-109.5394;United States;NA;USA
Apache Junction;33.3985;-111.5351;United States;NA;USA
Prescott;34.5849;-112.4475;United States;NA;USA
Bisbee;31.4126;-109.9179;United States;NA;USA
Cottonwood;34.7194;-112.0015;United States;NA;USA
Sierra Vista;31.563;-110.3153;United States;NA;USA
Bullhead City;35.1205;-114.546;United States;NA;USA
Casa Grande;32.907;-111.7624;United States;NA;USA
Winslow;35.0253;-110.7098;United States;NA;USA
Snowflake;34.5223;-110.0913;United States;NA;USA
Yuma;32.5991;-114.5488;United States;NA;USA
Sahuarita;31.9328;-110.9654;United States;NA;USA
Somerton;32.6009;-114.699;United States;NA;USA
Chino Valley;34.7593;-112.4107;United States;NA;USA
Chandler;33.2827;-111.8516;United States;NA;USA
Youngtown;33.5846;-112.3047;United States;NA;USA
Fountain Hills;33.6073;-111.7398;United States;NA;USA
Glendale;33.5796;-112.2258;United States;NA;USA
Eagar;34.1058;-109.2956;United States;NA;USA
Surprise;33.6802;-112.4525;United States;NA;USA
South Tucson;32.1955;-110.9692;United States;NA;USA
Litchfield Park;33.5024;-112.3586;United States;NA;USA
Globe;33.3869;-110.7514;United States;NA;USA
Lake Havasu City;34.5006;-114.3115;United States;NA;USA
Colorado City;36.9774;-112.983;United States;NA;USA
Goodyear;33.2614;-112.3622;United States;NA;USA
Peoria;33.7844;-112.2989;United States;NA;USA
Camp Verde;34.5699;-111.8573;United States;NA;USA
Kingman;35.217;-114.0105;United States;NA;USA
Thatcher;32.832;-109.7595;United States;NA;USA
Florence;33.059;-111.4209;United States;NA;USA
Phoenix;33.5722;-112.0891;United States;NA;USA
San Luis;32.4911;-114.7089;United States;NA;USA
Tempe;33.3881;-111.9318;United States;NA;USA
Paradise Valley;33.5435;-111.9595;United States;NA;USA
Payson;34.2434;-111.3195;United States;NA;USA
Page;36.9425;-111.5071;United States;NA;USA
Clifton;33.0249;-109.2883;United States;NA;USA
Nampa;43.5843;-116.5626;United States;NA;USA
Pocatello;42.8716;-112.4656;United States;NA;USA
Post Falls;47.7202;-116.9397;United States;NA;USA
Hailey;43.5133;-114.301;United States;NA;USA
Boise;43.6006;-116.2316;United States;NA;USA
Eagle;43.7228;-116.3857;United States;NA;USA
Rexburg;43.822;-111.7926;United States;NA;USA
Rigby;43.6735;-111.9126;United States;NA;USA
Fruitland;44.0196;-116.9222;United States;NA;USA
Rathdrum;47.7995;-116.8908;United States;NA;USA
Ammon;43.4747;-111.9568;United States;NA;USA
Middleton;43.7116;-116.6152;United States;NA;USA
Payette;44.0789;-116.9256;United States;NA;USA
Rupert;42.6189;-113.674;United States;NA;USA
Kuna;43.4853;-116.3977;United States;NA;USA
Jerome;42.7184;-114.5159;United States;NA;USA
Burley;42.5379;-113.7929;United States;NA;USA
Twin Falls;42.5645;-114.4611;United States;NA;USA
Garden City;43.6526;-116.2743;United States;NA;USA
Sandpoint;48.2832;-116.5613;United States;NA;USA
Mountain Home;43.1324;-115.697;United States;NA;USA
Hayden;47.768;-116.804;United States;NA;USA
Caldwell;43.6458;-116.6591;United States;NA;USA
Blackfoot;43.194;-112.3455;United States;NA;USA
Moscow;46.7307;-116.9986;United States;NA;USA
Star;43.702;-116.4938;United States;NA;USA
Coeur d'Alene;47.7039;-116.7933;United States;NA;USA
Weiser;44.2547;-116.9689;United States;NA;USA
Lewiston;46.3935;-116.9934;United States;NA;USA
Chubbuck;42.9226;-112.4702;United States;NA;USA
Idaho Falls;43.4868;-112.0363;United States;NA;USA
Meridian;43.6113;-116.3972;United States;NA;USA
Emmett;43.8685;-116.489;United States;NA;USA
Torrington;41.8349;-73.1282;United States;NA;USA
New London;41.3502;-72.1023;United States;NA;USA
Waterbury;41.5583;-73.0361;United States;NA;USA
Shelton;41.306;-73.1383;United States;NA;USA
New Britain;41.6758;-72.7862;United States;NA;USA
Groton;41.339;-72.0727;United States;NA;USA
City of Milford (balance);41.2253;-73.0624;United States;NA;USA
Naugatuck;41.489;-73.0518;United States;NA;USA
Jewett City;41.607;-71.9807;United States;NA;USA
Bridgeport;41.1909;-73.1958;United States;NA;USA
Norwalk;41.1144;-73.4215;United States;NA;USA
Middletown;41.5476;-72.6549;United States;NA;USA
Meriden;41.5367;-72.7943;United States;NA;USA
Danbury;41.4016;-73.471;United States;NA;USA
Ansonia;41.3443;-73.0689;United States;NA;USA
West Haven;41.2739;-72.9671;United States;NA;USA
Hartford;41.7661;-72.6834;United States;NA;USA
Bristol;41.6812;-72.9407;United States;NA;USA
Derby;41.3265;-73.0833;United States;NA;USA
New Haven;41.3112;-72.9245;United States;NA;USA
Norwich;41.5495;-72.0882;United States;NA;USA
Stamford;41.1036;-73.5583;United States;NA;USA
Presque Isle;46.6868;-67.9874;United States;NA;USA
Biddeford;43.4674;-70.4512;United States;NA;USA
Saco;43.539;-70.4624;United States;NA;USA
Old Town;44.9491;-68.7249;United States;NA;USA
Sanford;43.4244;-70.7573;United States;NA;USA
Auburn;44.085;-70.2492;United States;NA;USA
South Portland;43.631;-70.2895;United States;NA;USA
Waterville;44.544;-69.6626;United States;NA;USA
Rockland;44.1274;-69.1369;United States;NA;USA
Caribou;46.8662;-67.9919;United States;NA;USA
Gardiner;44.191;-69.7921;United States;NA;USA
Westbrook;43.6955;-70.3539;United States;NA;USA
Lewiston;44.0915;-70.1681;United States;NA;USA
Bath;43.9346;-69.8346;United States;NA;USA
Bangor;44.8322;-68.7906;United States;NA;USA
Augusta;44.3341;-69.7319;United States;NA;USA
Brewer;44.7835;-68.7352;United States;NA;USA
Portland;43.6773;-70.2715;United States;NA;USA
Ellsworth;44.5847;-68.4875;United States;NA;USA
Easton;38.776;-76.0702;United States;NA;USA
Frostburg;39.6506;-78.9269;United States;NA;USA
Mount Rainier;38.9423;-76.9645;United States;NA;USA
Ocean City;38.3989;-75.0715;United States;NA;USA
Hyattsville;38.9612;-76.9548;United States;NA;USA
Thurmont;39.621;-77.4076;United States;NA;USA
Cambridge;38.5515;-76.0786;United States;NA;USA
Annapolis;38.9706;-76.5047;United States;NA;USA
Salisbury;38.3755;-75.5867;United States;NA;USA
Hampstead;39.6109;-76.8552;United States;NA;USA
Brunswick;39.318;-77.6253;United States;NA;USA
La Plata;38.5352;-76.9701;United States;NA;USA
Takoma Park;38.981;-77.0028;United States;NA;USA
Walkersville;39.4832;-77.3559;United States;NA;USA
Fruitland;38.3214;-75.6246;United States;NA;USA
Elkton;39.6067;-75.821;United States;NA;USA
Manchester;39.6585;-76.8881;United States;NA;USA
New Carrollton;38.9654;-76.8773;United States;NA;USA
Princess Anne;38.2053;-75.6969;United States;NA;USA
Rockville;39.0834;-77.1553;United States;NA;USA
Hagerstown;39.6401;-77.7217;United States;NA;USA
Westminster;39.5797;-77.0064;United States;NA;USA
Leonardtown;38.3038;-76.6395;United States;NA;USA
Frederick;39.4335;-77.4157;United States;NA;USA
Havre de Grace;39.5481;-76.1145;United States;NA;USA
Bowie;38.9575;-76.7421;United States;NA;USA
Chestertown;39.2195;-76.071;United States;NA;USA
Cheverly;38.9253;-76.9141;United States;NA;USA
Mount Airy;39.3742;-77.1535;United States;NA;USA
Glenarden;38.9293;-76.8576;United States;NA;USA
Greenbelt;38.9953;-76.8885;United States;NA;USA
Aberdeen;39.5146;-76.173;United States;NA;USA
Riverdale Park;38.9644;-76.9267;United States;NA;USA
District Heights;38.8588;-76.8885;United States;NA;USA
Bladensburg;38.9424;-76.9263;United States;NA;USA
Cumberland;39.6515;-78.7585;United States;NA;USA
Bel Air;39.5348;-76.346;United States;NA;USA
Taneytown;39.657;-77.1682;United States;NA;USA
College Park;38.9962;-76.9337;United States;NA;USA
Chesapeake Beach;38.6881;-76.5448;United States;NA;USA
Emmitsburg;39.7051;-77.3216;United States;NA;USA
Westernport;39.488;-79.0429;United States;NA;USA
Gaithersburg;39.1347;-77.213;United States;NA;USA
Laurel;39.095;-76.8619;United States;NA;USA
Baltimore;39.3051;-76.6144;United States;NA;USA
Marlborough;42.3494;-71.5468;United States;NA;USA
Quincy;42.2516;-71.0183;United States;NA;USA
Chicopee;42.1764;-72.5719;United States;NA;USA
Waltham;42.3889;-71.2423;United States;NA;USA
Medford;42.4234;-71.1087;United States;NA;USA
Gloucester;42.626;-70.6897;United States;NA;USA
Boston;42.3188;-71.0846;United States;NA;USA
Haverhill;42.7838;-71.0871;United States;NA;USA
Newton;42.3316;-71.2084;United States;NA;USA
Pittsfield;42.4517;-73.2605;United States;NA;USA
Everett;42.4064;-71.0545;United States;NA;USA
Salem;42.5129;-70.902;United States;NA;USA
Brockton;42.0821;-71.0242;United States;NA;USA
North Adams;42.6844;-73.1166;United States;NA;USA
Watertown;42.37;-71.1775;United States;NA;USA
Westfield;42.1382;-72.7561;United States;NA;USA
Cambridge;42.3758;-71.1184;United States;NA;USA
Somerville;42.3908;-71.1013;United States;NA;USA
Northampton;42.3266;-72.6745;United States;NA;USA
Methuen;42.734;-71.1889;United States;NA;USA
Holyoke;42.2126;-72.6411;United States;NA;USA
Newburyport;42.8124;-70.8879;United States;NA;USA
Fitchburg;42.5912;-71.8156;United States;NA;USA
Lawrence;42.7003;-71.1626;United States;NA;USA
Revere;42.4191;-71.0035;United States;NA;USA
New Bedford;41.6697;-70.9428;United States;NA;USA
Beverly;42.5681;-70.8627;United States;NA;USA
Woburn;42.4869;-71.1543;United States;NA;USA
Chelsea;42.3959;-71.0325;United States;NA;USA
Worcester;42.2705;-71.8079;United States;NA;USA
Melrose;42.4556;-71.059;United States;NA;USA
Peabody;42.5335;-70.9724;United States;NA;USA
Springfield;42.1155;-72.5395;United States;NA;USA
Lowell;42.6389;-71.3217;United States;NA;USA
Leominster;42.5209;-71.7717;United States;NA;USA
Gardner;42.5845;-71.9867;United States;NA;USA
Malden;42.4305;-71.0576;United States;NA;USA
Lynn;42.4779;-70.9663;United States;NA;USA
Attleboro;41.9311;-71.295;United States;NA;USA
Fall River;41.7136;-71.1015;United States;NA;USA
Taunton;41.9036;-71.0943;United States;NA;USA
Toledo;41.6639;-83.5822;United States;NA;USA
University Heights;41.4948;-81.5348;United States;NA;USA
Sheffield Lake;41.4884;-82.0978;United States;NA;USA
Blue Ash;39.2478;-84.3825;United States;NA;USA
Trotwood;39.7927;-84.3165;United States;NA;USA
Hamilton;39.3938;-84.5653;United States;NA;USA
Grove City;39.866;-83.0692;United States;NA;USA
Northwood;41.6089;-83.4837;United States;NA;USA
Akron;41.0802;-81.5219;United States;NA;USA
Centerville;39.6339;-84.1449;United States;NA;USA
Lakewood;41.4824;-81.8008;United States;NA;USA
Wickliffe;41.6072;-81.469;United States;NA;USA
Monroe;39.4461;-84.3666;United States;NA;USA
Montgomery;39.2494;-84.3457;United States;NA;USA
Newark;40.0705;-82.425;United States;NA;USA
Richmond Heights;41.5589;-81.5029;United States;NA;USA
Vandalia;39.879;-84.193;United States;NA;USA
Columbiana;40.8871;-80.675;United States;NA;USA
Kirtland;41.5969;-81.3406;United States;NA;USA
Oberlin;41.2857;-82.2197;United States;NA;USA
North Canton;40.8743;-81.3971;United States;NA;USA
Napoleon;41.3977;-84.1244;United States;NA;USA
Bellefontaine;40.3627;-83.763;United States;NA;USA
Cambridge;40.0221;-81.5868;United States;NA;USA
Medina;41.1358;-81.8694;United States;NA;USA
Shaker Heights;41.4744;-81.5496;United States;NA;USA
Galion;40.7383;-82.7786;United States;NA;USA
Brecksville;41.3079;-81.6193;United States;NA;USA
Trenton;39.4791;-84.462;United States;NA;USA
Lisbon;40.7752;-80.7628;United States;NA;USA
Worthington;40.0949;-83.021;United States;NA;USA
Union;39.9105;-84.2929;United States;NA;USA
Miamisburg;39.6323;-84.2725;United States;NA;USA
Steubenville;40.3653;-80.6519;United States;NA;USA
Eastlake;41.6581;-81.4323;United States;NA;USA
Powell;40.1678;-83.0817;United States;NA;USA
The Village of Indian Hill;39.1917;-84.3341;United States;NA;USA
New Albany;40.0808;-82.7897;United States;NA;USA
Bedford Heights;41.4042;-81.5053;United States;NA;USA
Russells Point;40.468;-83.8939;United States;NA;USA
Ashville;39.7238;-82.9576;United States;NA;USA
Jackson;39.046;-82.6493;United States;NA;USA
Strongsville;41.3128;-81.8313;United States;NA;USA
Harrison;39.2571;-84.7882;United States;NA;USA
Cleveland;41.4767;-81.6805;United States;NA;USA
Campbell;41.0777;-80.5904;United States;NA;USA
Athens;39.3269;-82.0988;United States;NA;USA
Stow;41.1765;-81.4344;United States;NA;USA
Lyndhurst;41.5172;-81.4922;United States;NA;USA
Ashland;40.8668;-82.3156;United States;NA;USA
Cleveland Heights;41.5112;-81.5636;United States;NA;USA
Parma;41.3842;-81.7286;United States;NA;USA
Warren;41.2388;-80.8177;United States;NA;USA
Caldwell;39.7467;-81.5127;United States;NA;USA
Norton;41.0294;-81.6461;United States;NA;USA
Delphos;40.8481;-84.3368;United States;NA;USA
Westerville;40.1241;-82.9209;United States;NA;USA
Seven Hills;41.3805;-81.6737;United States;NA;USA
Norwood;39.1604;-84.4535;United States;NA;USA
Fostoria;41.1601;-83.4119;United States;NA;USA
Oakwood;39.7202;-84.1733;United States;NA;USA
Hudson;41.2399;-81.4408;United States;NA;USA
Port Clinton;41.5094;-82.9383;United States;NA;USA
Hillsboro;39.2123;-83.6113;United States;NA;USA
Circleville;39.6062;-82.9334;United States;NA;USA
Middleburg Heights;41.3695;-81.8151;United States;NA;USA
Reynoldsburg;39.9587;-82.7944;United States;NA;USA
Mount Vernon;40.3854;-82.4732;United States;NA;USA
Gahanna;40.0251;-82.8637;United States;NA;USA
Wilmington;39.4387;-83.8184;United States;NA;USA
Madeira;39.1854;-84.3734;United States;NA;USA
Fairfield;39.3301;-84.5405;United States;NA;USA
Shelby;40.8846;-82.6578;United States;NA;USA
Cuyahoga Falls;41.1641;-81.5206;United States;NA;USA
Youngstown;41.0993;-80.6463;United States;NA;USA
Canal Winchester;39.8432;-82.8121;United States;NA;USA
Mayfield Heights;41.5175;-81.4534;United States;NA;USA
Twinsburg;41.3221;-81.4451;United States;NA;USA
Grandview Heights;39.9793;-83.0409;United States;NA;USA
Pickerington;39.889;-82.7678;United States;NA;USA
Lebanon;39.4251;-84.2136;United States;NA;USA
Sandusky;41.4437;-82.7149;United States;NA;USA
South Euclid;41.5239;-81.5245;United States;NA;USA
Euclid;41.5904;-81.5188;United States;NA;USA
Wyoming;39.2296;-84.4814;United States;NA;USA
Zanesville;39.9567;-82.0133;United States;NA;USA
Defiance;41.281;-84.366;United States;NA;USA
Avon;41.4485;-82.0187;United States;NA;USA
Saint Clairsville;40.0792;-80.8997;United States;NA;USA
Alliance;40.9107;-81.1189;United States;NA;USA
Seville;41.0209;-81.8671;United States;NA;USA
Deer Park;39.2036;-84.3975;United States;NA;USA
Mount Healthy;39.2338;-84.5474;United States;NA;USA
Painesville;41.724;-81.2536;United States;NA;USA
Wauseon;41.5533;-84.1407;United States;NA;USA
Fairlawn;41.127;-81.6213;United States;NA;USA
Norwalk;41.2443;-82.6088;United States;NA;USA
Maple Heights;41.4094;-81.5625;United States;NA;USA
Ontario;40.771;-82.6104;United States;NA;USA
Fairborn;39.801;-84.0094;United States;NA;USA
Sharonville;39.2825;-84.4069;United States;NA;USA
Rittman;40.9737;-81.7846;United States;NA;USA
Orrville;40.8482;-81.7747;United States;NA;USA
Kent;41.149;-81.361;United States;NA;USA
Dover;40.5302;-81.4805;United States;NA;USA
Mentor;41.6895;-81.3361;United States;NA;USA
Conneaut;41.9278;-80.5685;United States;NA;USA
Rossford;41.5831;-83.5692;United States;NA;USA
Ashtabula;41.8806;-80.7984;United States;NA;USA
Garfield Heights;41.4199;-81.6038;United States;NA;USA
Canal Fulton;40.8896;-81.5886;United States;NA;USA
Moraine;39.6983;-84.2459;United States;NA;USA
Barberton;41.0095;-81.6038;United States;NA;USA
Forest Park;39.286;-84.5257;United States;NA;USA
Delaware;40.2866;-83.0747;United States;NA;USA
Riverside;39.7836;-84.122;United States;NA;USA
Massillon;40.7839;-81.5256;United States;NA;USA
East Liverpool;40.6333;-80.5677;United States;NA;USA
North Olmsted;41.415;-81.919;United States;NA;USA
Ironton;38.5319;-82.6777;United States;NA;USA
Olmsted Falls;41.3657;-81.9043;United States;NA;USA
Ravenna;41.1613;-81.2421;United States;NA;USA
Springboro;39.5612;-84.2349;United States;NA;USA
Struthers;41.051;-80.592;United States;NA;USA
Marysville;40.2276;-83.3594;United States;NA;USA
Streetsboro;41.2396;-81.3456;United States;NA;USA
Troy;40.0435;-84.2189;United States;NA;USA
London;39.8936;-83.4374;United States;NA;USA
